source	set	file	bg	lv	my
7T	masks	19_slice004_frame007-mask.png	236490	1800	3374
7T	masks	19_slice004_frame008-mask.png	236591	2033	3040
7T	masks	19_slice004_frame009-mask.png	236056	3099	2509
7T	masks	19_slice004_frame010-mask.png	236033	3451	2180
7T	masks	19_slice004_frame011-mask.png	235955	3404	2305
7T	masks	19_slice004_frame012-mask.png	235979	3350	2335
7T	masks	19_slice004_frame013-mask.png	235926	3254	2484
7T	masks	19_slice004_frame014-mask.png	235976	3575	2113
7T	masks	19_slice004_frame015-mask.png	236200	3458	2006
7T	masks	19_slice004_frame016-mask.png	235744	3355	2565
7T	masks	19_slice004_frame017-mask.png	235943	3360	2361
7T	masks	19_slice004_frame018-mask.png	235965	3365	2334
7T	masks	19_slice004_frame019-mask.png	236043	3545	2076
7T	masks	19_slice004_frame020-mask.png	235956	3635	2073
7T	masks	19_slice004_frame021-mask.png	235586	3733	2345
7T	masks	19_slice005_frame000-mask.png	234804	4537	2323
7T	masks	19_slice005_frame001-mask.png	234552	4180	2932
7T	masks	19_slice005_frame002-mask.png	234915	3825	2924
7T	masks	19_slice005_frame003-mask.png	235493	3593	2578
7T	masks	19_slice005_frame004-mask.png	235308	2885	3471
7T	masks	19_slice005_frame005-mask.png	235474	2310	3880
7T	masks	19_slice005_frame006-mask.png	235660	2136	3868
7T	masks	19_slice005_frame007-mask.png	235661	2401	3602
7T	masks	19_slice005_frame008-mask.png	235450	2732	3482
7T	masks	19_slice005_frame009-mask.png	235551	3616	2497
7T	masks	19_slice005_frame010-mask.png	234912	4646	2106
7T	masks	19_slice005_frame011-mask.png	234905	4370	2389
7T	masks	19_slice005_frame012-mask.png	234895	4189	2580
7T	masks	19_slice005_frame013-mask.png	234887	4125	2652
7T	masks	19_slice005_frame014-mask.png	234902	4097	2665
7T	masks	19_slice005_frame015-mask.png	234799	4053	2812
7T	masks	19_slice005_frame016-mask.png	234850	3915	2899
7T	masks	19_slice005_frame017-mask.png	234759	4101	2804
7T	masks	19_slice005_frame018-mask.png	235102	3956	2606
7T	masks	19_slice005_frame019-mask.png	235108	4011	2545
7T	masks	19_slice005_frame020-mask.png	234651	4318	2695
7T	masks	19_slice005_frame021-mask.png	234574	4428	2662
7T	masks	19_slice006_frame000-mask.png	233409	5390	2865
7T	masks	19_slice006_frame001-mask.png	233525	5210	2929
7T	masks	19_slice006_frame002-mask.png	234041	4530	3093
7T	masks	19_slice006_frame003-mask.png	234264	4011	3389
7T	masks	19_slice006_frame004-mask.png	234500	3246	3918
7T	masks	19_slice006_frame005-mask.png	234752	2908	4004
7T	masks	19_slice006_frame006-mask.png	234718	2485	4461
7T	masks	19_slice006_frame007-mask.png	234905	2797	3962
7T	masks	19_slice006_frame008-mask.png	234529	2899	4236
7T	masks	19_slice006_frame009-mask.png	234735	3591	3338
7T	masks	19_slice006_frame010-mask.png	234366	4501	2797
7T	masks	19_slice006_frame011-mask.png	234115	4854	2695
7T	masks	19_slice006_frame012-mask.png	234186	4791	2687
7T	masks	19_slice006_frame013-mask.png	234254	4804	2606
7T	masks	19_slice006_frame014-mask.png	234074	4803	2787
7T	masks	19_slice006_frame015-mask.png	234013	4830	2821
7T	masks	19_slice006_frame016-mask.png	234075	4887	2702
7T	masks	19_slice006_frame017-mask.png	234026	5041	2597
7T	masks	19_slice006_frame018-mask.png	234073	4804	2787
7T	masks	19_slice006_frame019-mask.png	233985	4887	2792
7T	masks	19_slice006_frame020-mask.png	233889	5264	2511
7T	masks	19_slice006_frame021-mask.png	233574	5406	2684
7T	masks	19_slice007_frame000-mask.png	232303	5954	3407
7T	masks	19_slice007_frame001-mask.png	232370	5569	3725
7T	masks	19_slice007_frame002-mask.png	232695	5357	3612
7T	masks	19_slice007_frame003-mask.png	233044	4327	4293
7T	masks	19_slice007_frame004-mask.png	233325	3893	4446
7T	masks	19_slice007_frame005-mask.png	233709	3245	4710
7T	masks	19_slice007_frame006-mask.png	233727	2821	5116
7T	masks	19_slice007_frame007-mask.png	233587	3355	4722
7T	masks	19_slice007_frame008-mask.png	233618	3576	4470
7T	masks	19_slice007_frame009-mask.png	233372	3971	4321
7T	masks	19_slice007_frame010-mask.png	233108	5239	3317
7T	masks	19_slice007_frame011-mask.png	233004	5346	3314
7T	masks	19_slice007_frame012-mask.png	232931	5561	3172
7T	masks	19_slice007_frame013-mask.png	232824	5438	3402
7T	masks	19_slice007_frame014-mask.png	233024	5452	3188
7T	masks	19_slice007_frame015-mask.png	232996	5490	3178
7T	masks	19_slice007_frame016-mask.png	232826	5712	3126
7T	masks	19_slice007_frame017-mask.png	232996	5619	3049
7T	masks	19_slice007_frame018-mask.png	232955	5541	3168
7T	masks	19_slice007_frame019-mask.png	232976	5634	3054
7T	masks	19_slice007_frame020-mask.png	232727	5948	2989
7T	masks	19_slice007_frame021-mask.png	232531	5880	3253
7T	masks	19_slice008_frame000-mask.png	231719	6259	3686
7T	masks	19_slice008_frame001-mask.png	231723	6243	3698
7T	masks	19_slice008_frame002-mask.png	232313	5623	3728
7T	masks	19_slice008_frame003-mask.png	232723	4672	4269
7T	masks	19_slice008_frame004-mask.png	232985	4078	4601
7T	masks	19_slice008_frame005-mask.png	233172	3646	4846
7T	masks	19_slice008_frame006-mask.png	233180	3145	5339
7T	masks	19_slice008_frame007-mask.png	232799	3796	5069
7T	masks	19_slice008_frame008-mask.png	232772	4196	4696
7T	masks	19_slice008_frame009-mask.png	232411	5151	4102
7T	masks	19_slice008_frame010-mask.png	232490	5729	3445
7T	masks	19_slice008_frame011-mask.png	232408	5801	3455
7T	masks	19_slice008_frame012-mask.png	232273	5931	3460
7T	masks	19_slice008_frame013-mask.png	232437	5767	3460
7T	masks	19_slice008_frame014-mask.png	232439	5925	3300
7T	masks	19_slice008_frame015-mask.png	232627	5696	3341
7T	masks	19_slice008_frame016-mask.png	232657	5813	3194
7T	masks	19_slice008_frame017-mask.png	232577	5960	3127
7T	masks	19_slice008_frame018-mask.png	232421	5954	3289
7T	masks	19_slice008_frame019-mask.png	232373	6016	3275
7T	masks	19_slice008_frame020-mask.png	232081	6294	3289
7T	masks	19_slice008_frame021-mask.png	231829	6612	3223
7T	masks	19_slice009_frame000-mask.png	230947	6731	3986
7T	masks	19_slice009_frame001-mask.png	231020	6335	4309
7T	masks	19_slice009_frame002-mask.png	231495	6109	4060
7T	masks	19_slice009_frame003-mask.png	231858	5236	4570
7T	masks	19_slice009_frame004-mask.png	232091	4815	4758
7T	masks	19_slice009_frame005-mask.png	232137	3820	5707
7T	masks	19_slice009_frame006-mask.png	232499	3903	5262
7T	masks	19_slice009_frame007-mask.png	232709	4117	4838
7T	masks	19_slice009_frame008-mask.png	232309	4727	4628
7T	masks	19_slice009_frame009-mask.png	232118	5672	3874
7T	masks	19_slice009_frame010-mask.png	231715	5997	3952
7T	masks	19_slice009_frame011-mask.png	231652	6250	3762
7T	masks	19_slice009_frame012-mask.png	231646	6320	3698
7T	masks	19_slice009_frame013-mask.png	231608	6289	3767
7T	masks	19_slice009_frame014-mask.png	231634	6306	3724
7T	masks	19_slice009_frame015-mask.png	231198	6335	4131
7T	masks	19_slice009_frame016-mask.png	231772	6304	3588
7T	masks	19_slice009_frame017-mask.png	231585	6338	3741
7T	masks	19_slice009_frame018-mask.png	231582	6363	3719
7T	masks	19_slice009_frame019-mask.png	231366	6364	3934
7T	masks	19_slice009_frame020-mask.png	231155	7132	3377
7T	masks	19_slice009_frame021-mask.png	230732	6909	4023
7T	masks	19_slice010_frame000-mask.png	230257	7018	4389
7T	masks	19_slice010_frame001-mask.png	230219	6860	4585
7T	masks	19_slice010_frame002-mask.png	230847	6159	4658
7T	masks	19_slice010_frame003-mask.png	231611	5179	4874
7T	masks	19_slice010_frame004-mask.png	232040	4816	4808
7T	masks	19_slice010_frame005-mask.png	232129	3732	5803
7T	masks	19_slice010_frame006-mask.png	232613	3915	5136
7T	masks	19_slice010_frame007-mask.png	232754	3641	5269
7T	masks	19_slice010_frame008-mask.png	232242	4326	5096
7T	masks	19_slice010_frame009-mask.png	231685	5300	4679
7T	masks	19_slice010_frame010-mask.png	231346	6395	3923
7T	masks	19_slice010_frame011-mask.png	230868	6404	4392
7T	masks	19_slice010_frame012-mask.png	230985	6402	4277
7T	masks	19_slice010_frame013-mask.png	231106	6459	4099
7T	masks	19_slice010_frame014-mask.png	231255	6399	4010
7T	masks	19_slice010_frame015-mask.png	231011	6371	4282
7T	masks	19_slice010_frame016-mask.png	230857	6562	4245
7T	masks	19_slice010_frame017-mask.png	230943	6664	4057
7T	masks	19_slice010_frame018-mask.png	230785	6792	4087
7T	masks	19_slice010_frame019-mask.png	231030	6765	3869
7T	masks	19_slice010_frame020-mask.png	230390	7001	4273
7T	masks	19_slice010_frame021-mask.png	230393	7048	4223
7T	masks	19_slice011_frame000-mask.png	230228	7364	4072
7T	masks	19_slice011_frame001-mask.png	230475	6274	4915
7T	masks	19_slice011_frame002-mask.png	231017	5856	4791
7T	masks	19_slice011_frame003-mask.png	231959	4705	5000
7T	masks	19_slice011_frame004-mask.png	232194	4026	5444
7T	masks	19_slice011_frame005-mask.png	232747	3893	5024
7T	masks	19_slice011_frame006-mask.png	232531	3896	5237
7T	masks	19_slice011_frame007-mask.png	232969	3674	5021
7T	masks	19_slice011_frame008-mask.png	232638	3950	5076
7T	masks	19_slice011_frame009-mask.png	231157	5606	4901
7T	masks	19_slice011_frame010-mask.png	230924	6329	4411
7T	masks	19_slice011_frame011-mask.png	230756	6425	4483
7T	masks	19_slice011_frame012-mask.png	230849	6674	4141
7T	masks	19_slice011_frame013-mask.png	231241	6644	3779
7T	masks	19_slice011_frame014-mask.png	230864	6491	4309
7T	masks	19_slice011_frame015-mask.png	230875	6744	4045
7T	masks	19_slice011_frame016-mask.png	230971	6716	3977
7T	masks	19_slice011_frame017-mask.png	230818	6870	3976
7T	masks	19_slice011_frame018-mask.png	230834	6695	4135
7T	masks	19_slice011_frame019-mask.png	230905	6601	4158
7T	masks	19_slice011_frame020-mask.png	230294	7087	4283
7T	masks	19_slice011_frame021-mask.png	230277	7248	4139
7T	masks	19_slice012_frame000-mask.png	229693	7039	4932
7T	masks	19_slice012_frame001-mask.png	230522	6297	4845
7T	masks	19_slice012_frame002-mask.png	231454	5531	4679
7T	masks	19_slice012_frame003-mask.png	231881	4413	5370
7T	masks	19_slice012_frame004-mask.png	232953	3761	4950
7T	masks	19_slice012_frame005-mask.png	233376	3618	4670
7T	masks	19_slice012_frame006-mask.png	233300	3749	4615
7T	masks	19_slice012_frame007-mask.png	233530	3059	5075
7T	masks	19_slice012_frame008-mask.png	232850	3517	5297
7T	masks	19_slice012_frame009-mask.png	231591	4946	5127
7T	masks	19_slice012_frame010-mask.png	230805	5914	4945
7T	masks	19_slice012_frame011-mask.png	230927	5855	4882
7T	masks	19_slice012_frame012-mask.png	230802	6161	4701
7T	masks	19_slice012_frame013-mask.png	230896	6286	4482
7T	masks	19_slice012_frame014-mask.png	230981	6257	4426
7T	masks	19_slice012_frame015-mask.png	230978	6331	4355
7T	masks	19_slice012_frame016-mask.png	231088	6457	4119
7T	masks	19_slice012_frame017-mask.png	230771	6508	4385
7T	masks	19_slice012_frame018-mask.png	230753	6458	4453
7T	masks	19_slice012_frame019-mask.png	230712	6467	4485
7T	masks	19_slice012_frame020-mask.png	230319	6556	4789
7T	masks	19_slice012_frame021-mask.png	230178	7104	4382
7T	masks	19_slice013_frame000-mask.png	230466	6555	4643
7T	masks	19_slice013_frame001-mask.png	230791	6203	4670
7T	masks	19_slice013_frame002-mask.png	231577	5815	4272
7T	masks	19_slice013_frame003-mask.png	232507	4503	4654
7T	masks	19_slice013_frame004-mask.png	233492	3926	4246
7T	masks	19_slice013_frame005-mask.png	233778	4272	3614
7T	masks	19_slice013_frame006-mask.png	234014	4011	3639
7T	masks	19_slice013_frame007-mask.png	233957	3904	3803
7T	masks	19_slice013_frame008-mask.png	233562	4140	3962
7T	masks	19_slice013_frame009-mask.png	231594	4869	5201
7T	masks	19_slice013_frame010-mask.png	231017	5027	5620
7T	masks	19_slice013_frame011-mask.png	231012	5602	5050
7T	masks	19_slice013_frame012-mask.png	230915	6201	4548
7T	masks	19_slice013_frame013-mask.png	231156	6112	4396
7T	masks	19_slice013_frame014-mask.png	231051	6303	4310
7T	masks	19_slice013_frame015-mask.png	231104	5999	4561
7T	masks	19_slice013_frame016-mask.png	230738	6274	4652
7T	masks	19_slice013_frame017-mask.png	231200	6335	4129
7T	masks	19_slice013_frame018-mask.png	231028	6214	4422
7T	masks	19_slice013_frame019-mask.png	230861	6337	4466
7T	masks	19_slice013_frame020-mask.png	230450	6462	4752
7T	masks	19_slice013_frame021-mask.png	230191	6833	4640
7T	masks	19_slice014_frame000-mask.png	231184	6203	4277
7T	masks	19_slice014_frame001-mask.png	231933	5463	4268
7T	masks	19_slice014_frame002-mask.png	241664	0	0
7T	masks	19_slice014_frame003-mask.png	241664	0	0
7T	masks	19_slice014_frame004-mask.png	241664	0	0
7T	masks	19_slice014_frame005-mask.png	241664	0	0
7T	masks	19_slice014_frame006-mask.png	241664	0	0
7T	masks	19_slice014_frame007-mask.png	241664	0	0
7T	masks	19_slice014_frame008-mask.png	241664	0	0
7T	masks	19_slice014_frame009-mask.png	241664	0	0
7T	masks	19_slice014_frame010-mask.png	241664	0	0
7T	masks	19_slice014_frame011-mask.png	232330	5453	3881
7T	masks	19_slice014_frame012-mask.png	232226	4752	4686
7T	masks	19_slice014_frame013-mask.png	231920	5651	4093
7T	masks	19_slice014_frame014-mask.png	231790	5751	4123
7T	masks	19_slice014_frame015-mask.png	231756	5633	4275
7T	masks	19_slice014_frame016-mask.png	231658	5643	4363
7T	masks	19_slice014_frame017-mask.png	231684	5943	4037
7T	masks	19_slice014_frame018-mask.png	231678	5598	4388
7T	masks	19_slice014_frame019-mask.png	231430	6023	4211
7T	masks	19_slice014_frame020-mask.png	231246	5843	4575
7T	masks	19_slice014_frame021-mask.png	231212	5696	4756
7T	masks	19_slice015_frame000-mask.png	241664	0	0
7T	masks	19_slice015_frame001-mask.png	241664	0	0
7T	masks	19_slice015_frame002-mask.png	241664	0	0
7T	masks	19_slice015_frame003-mask.png	241664	0	0
7T	masks	19_slice015_frame004-mask.png	241664	0	0
7T	masks	19_slice015_frame005-mask.png	241664	0	0
7T	masks	19_slice015_frame006-mask.png	241664	0	0
7T	masks	19_slice015_frame007-mask.png	241664	0	0
7T	masks	19_slice015_frame008-mask.png	241664	0	0
7T	masks	19_slice015_frame009-mask.png	241664	0	0
7T	masks	19_slice015_frame010-mask.png	241664	0	0
7T	masks	19_slice015_frame011-mask.png	241664	0	0
7T	masks	19_slice015_frame012-mask.png	241664	0	0
7T	masks	19_slice015_frame013-mask.png	241664	0	0
7T	masks	19_slice015_frame014-mask.png	241664	0	0
7T	masks	19_slice015_frame015-mask.png	241664	0	0
7T	masks	19_slice015_frame016-mask.png	241664	0	0
7T	masks	19_slice015_frame017-mask.png	241664	0	0
7T	masks	19_slice015_frame018-mask.png	241664	0	0
7T	masks	19_slice015_frame019-mask.png	241664	0	0
7T	masks	19_slice015_frame020-mask.png	241664	0	0
7T	masks	19_slice015_frame021-mask.png	241664	0	0
7T	masks	20_slice000_frame000-mask.png	240441	0	1223
7T	masks	20_slice000_frame001-mask.png	240371	0	1293
7T	masks	20_slice000_frame002-mask.png	241664	0	0
7T	masks	20_slice000_frame003-mask.png	241664	0	0
7T	masks	20_slice000_frame004-mask.png	241664	0	0
7T	masks	20_slice000_frame005-mask.png	241664	0	0
7T	masks	20_slice000_frame006-mask.png	241664	0	0
7T	masks	20_slice000_frame007-mask.png	241664	0	0
7T	masks	20_slice000_frame008-mask.png	241664	0	0
7T	masks	20_slice000_frame009-mask.png	241664	0	0
7T	masks	20_slice000_frame010-mask.png	241664	0	0
7T	masks	20_slice000_frame011-mask.png	241664	0	0
7T	masks	20_slice000_frame012-mask.png	241664	0	0
7T	masks	20_slice000_frame013-mask.png	240312	472	880
7T	masks	20_slice000_frame014-mask.png	240273	506	885
7T	masks	20_slice000_frame015-mask.png	240271	403	990
7T	masks	20_slice000_frame016-mask.png	240188	601	875
7T	masks	20_slice000_frame017-mask.png	240192	653	819
7T	masks	20_slice000_frame018-mask.png	240126	578	960
7T	masks	20_slice000_frame019-mask.png	240162	708	794
7T	masks	20_slice000_frame020-mask.png	240200	539	925
7T	masks	20_slice000_frame021-mask.png	240192	566	906
7T	masks	20_slice000_frame022-mask.png	240181	740	743
7T	masks	20_slice000_frame023-mask.png	240238	630	796
7T	masks	20_slice000_frame024-mask.png	240189	587	888
7T	masks	20_slice001_frame000-mask.png	238414	1963	1287
7T	masks	20_slice001_frame001-mask.png	239051	1536	1077
7T	masks	20_slice001_frame002-mask.png	239234	0	2430
7T	masks	20_slice001_frame003-mask.png	239371	0	2293
7T	masks	20_slice001_frame004-mask.png	239709	0	1955
7T	masks	20_slice001_frame005-mask.png	239807	0	1857
7T	masks	20_slice001_frame006-mask.png	239758	0	1906
7T	masks	20_slice001_frame007-mask.png	239748	0	1916
7T	masks	20_slice001_frame008-mask.png	240202	0	1462
7T	masks	20_slice001_frame009-mask.png	239430	0	2234
7T	masks	20_slice001_frame010-mask.png	239447	0	2217
7T	masks	20_slice001_frame011-mask.png	239147	875	1642
7T	masks	20_slice001_frame012-mask.png	239698	1067	899
7T	masks	20_slice001_frame013-mask.png	238771	1540	1353
7T	masks	20_slice001_frame014-mask.png	238496	1776	1392
7T	masks	20_slice001_frame015-mask.png	238354	1615	1695
7T	masks	20_slice001_frame016-mask.png	238594	1323	1747
7T	masks	20_slice001_frame017-mask.png	238919	1375	1370
7T	masks	20_slice001_frame018-mask.png	238454	1708	1502
7T	masks	20_slice001_frame019-mask.png	239472	1086	1106
7T	masks	20_slice001_frame020-mask.png	239420	1142	1102
7T	masks	20_slice001_frame021-mask.png	238345	1353	1966
7T	masks	20_slice001_frame022-mask.png	238555	1430	1679
7T	masks	20_slice001_frame023-mask.png	238569	1575	1520
7T	masks	20_slice001_frame024-mask.png	238415	1775	1474
7T	masks	20_slice002_frame000-mask.png	238033	1921	1710
7T	masks	20_slice002_frame001-mask.png	238267	1911	1486
7T	masks	20_slice002_frame002-mask.png	238372	1425	1867
7T	masks	20_slice002_frame003-mask.png	238362	1304	1998
7T	masks	20_slice002_frame004-mask.png	238791	950	1923
7T	masks	20_slice002_frame005-mask.png	238709	736	2219
7T	masks	20_slice002_frame006-mask.png	238654	818	2192
7T	masks	20_slice002_frame007-mask.png	238821	790	2053
7T	masks	20_slice002_frame008-mask.png	239393	513	1758
7T	masks	20_slice002_frame009-mask.png	238765	684	2215
7T	masks	20_slice002_frame010-mask.png	239189	1172	1303
7T	masks	20_slice002_frame011-mask.png	238442	1818	1404
7T	masks	20_slice002_frame012-mask.png	238052	2273	1339
7T	masks	20_slice002_frame013-mask.png	238300	1981	1383
7T	masks	20_slice002_frame014-mask.png	238324	1973	1367
7T	masks	20_slice002_frame015-mask.png	238119	2068	1477
7T	masks	20_slice002_frame016-mask.png	238050	1960	1654
7T	masks	20_slice002_frame017-mask.png	238230	1729	1705
7T	masks	20_slice002_frame018-mask.png	238354	1809	1501
7T	masks	20_slice002_frame019-mask.png	238215	2005	1444
7T	masks	20_slice002_frame020-mask.png	238589	1609	1466
7T	masks	20_slice002_frame021-mask.png	238077	1914	1673
7T	masks	20_slice002_frame022-mask.png	238195	2022	1447
7T	masks	20_slice002_frame023-mask.png	238155	2119	1390
7T	masks	20_slice002_frame024-mask.png	238413	1961	1290
7T	masks	20_slice003_frame000-mask.png	236826	2626	2212
7T	masks	20_slice003_frame001-mask.png	236877	2624	2163
7T	masks	20_slice003_frame002-mask.png	237302	1759	2603
7T	masks	20_slice003_frame003-mask.png	237629	1685	2350
7T	masks	20_slice003_frame004-mask.png	237632	1256	2776
7T	masks	20_slice003_frame005-mask.png	237921	1125	2618
7T	masks	20_slice003_frame006-mask.png	237682	1245	2737
7T	masks	20_slice003_frame007-mask.png	237809	1102	2753
7T	masks	20_slice003_frame008-mask.png	238358	838	2468
7T	masks	20_slice003_frame009-mask.png	237787	916	2961
7T	masks	20_slice003_frame010-mask.png	237670	1681	2313
7T	masks	20_slice003_frame011-mask.png	237521	2457	1686
7T	masks	20_slice003_frame012-mask.png	237625	2627	1412
7T	masks	20_slice003_frame013-mask.png	237394	2513	1757
